COURSE,SEQ,CATALOG_TITLE,INSTR_TYPE,DAYS,START_TIME,END_TIME,ROOM_CAP,NUM_REGISTERED
SPAN 2020,A,Second-Year Spanish II,LEC,WF,1135,1325,32,0
SPAN 2020,B,Second-Year Spanish II,LEC,TR,1135,1325,36,0
SPAN 2110,A,Intensive Second-Year Spanish,LEC,MTRF,935,1125,32,0
SPAN 2110,B,Intensive Second-Year Spanish,LEC,MTRF,1135,1325,32,0
SPAN 3020,A,Third-Year Spanish II,LEC,MW,1605,1725,36,0
SPAN 4110,A,Intensive Fourth-Year Spanish,LEC,TRF,1135,1325,58,0
SPAN 4110,B,Intensive Fourth-Year Spanish,LEC,MTR,1235,1425,40,0
SPAN 4900,A,Independent Study,IND,,,,,0
SPAN 4901,A,Independent Study,IND,,,,,0
SREE 1000,A,Intro to Sustainable Energy,LEC,T,1135,1225,58,0
SREE 3002,A,Energy Distri & Efficient Util,LEC,M,835,1125,40,0
SREE 3002,A01,Energy Distri & Efficient Util,LAB,T,1135,1225,40,0
SREE 3003,A,Sustainable Energy System Desi,LEC,TR,835,955,40,0
SREE 3003,A01,Sustainable Energy System Desi,LAB,M,1435,1725,27,0
SREE 4002,A,"Energy Econ, Reliablity & Risk",LEC,MW,1135,1255,52,0
SREE 4907,A,Energy Engineering Project,LEC,W,835,955,78,0
SREE 4907,B,Energy Engineering Project,LEC,M,835,1125,27,0
STAT 2507,E,Intro to Stat Modelling I,LEC,MW,1935,2055,204,0
STAT 2507,E1,Intro to Stat Modelling I,LAB,W,1635,1725,25,0
STAT 2507,E2,Intro to Stat Modelling I,LAB,M,2105,2155,25,0
STAT 2507,E3,Intro to Stat Modelling I,LAB,W,2105,2155,25,0
STAT 2507,E4,Intro to Stat Modelling I,LAB,M,1805,1855,25,0
STAT 2507,E5,Intro to Stat Modelling I,LAB,W,1335,1425,25,0
STAT 2507,E6,Intro to Stat Modelling I,LAB,M,1135,1225,25,0
STAT 2507,E7,Intro to Stat Modelling I,LAB,M,1635,1725,25,0
STAT 2507,E8,Intro to Stat Modelling I,LAB,W,1805,1855,25,0
STAT 2507,F,Intro to Stat Modelling I,LEC,MW,1005,1125,195,0
STAT 2507,F1,Intro to Stat Modelling I,LAB,M,1535,1625,25,0
STAT 2507,F2,Intro to Stat Modelling I,LAB,R,1135,1225,25,0
STAT 2507,F3,Intro to Stat Modelling I,LAB,W,1235,1325,25,0
STAT 2507,F4,Intro to Stat Modelling I,LAB,F,1635,1725,25,0
STAT 2507,F5,Intro to Stat Modelling I,LAB,F,1035,1125,25,0
STAT 2507,F6,Intro to Stat Modelling I,LAB,W,1435,1525,25,0
STAT 2507,F7,Intro to Stat Modelling I,LAB,R,1535,1625,25,0
STAT 2507,F8,Intro to Stat Modelling I,LAB,F,1135,1225,25,0
STAT 2507,G,Intro to Stat Modelling I,LEC,TR,835,955,236,0
STAT 2507,G1,Intro to Stat Modelling I,LAB,M,1235,1325,25,0
STAT 2507,G2,Intro to Stat Modelling I,LAB,M,835,925,25,0
STAT 2507,G3,Intro to Stat Modelling I,LAB,T,1035,1125,25,0
STAT 2507,G4,Intro to Stat Modelling I,LAB,F,835,925,25,0
STAT 2507,G5,Intro to Stat Modelling I,LAB,R,1035,1125,25,0
STAT 2507,G6,Intro to Stat Modelling I,LAB,F,935,1025,25,0
STAT 2507,G7,Intro to Stat Modelling I,LAB,T,1135,1225,25,0
STAT 2507,G8,Intro to Stat Modelling I,LAB,T,1335,1425,25,0
STAT 2509,B,Intro to Stat Modelling II,LEC,TR,835,955,151,0
STAT 2509,B1,Intro to Stat Modelling II,LAB,W,835,925,25,0
STAT 2509,B2,Intro to Stat Modelling II,LAB,F,1435,1525,25,0
STAT 2509,B3,Intro to Stat Modelling II,LAB,M,1335,1425,25,0
STAT 2509,B4,Intro to Stat Modelling II,LAB,F,1335,1425,25,0
STAT 2509,B5,Intro to Stat Modelling II,LAB,M,1435,1525,25,0
STAT 2509,B6,Intro to Stat Modelling II,LAB,W,1535,1625,25,0
STAT 2509,C,Intro to Stat Modelling II,LEC,TR,835,955,96,0
STAT 2509,C1,Intro to Stat Modelling II,LAB,F,1535,1625,25,0
STAT 2509,C2,Intro to Stat Modelling II,LAB,M,935,1025,25,0
STAT 2509,C3,Intro to Stat Modelling II,LAB,R,1635,1725,25,0
STAT 2509,C4,Intro to Stat Modelling II,LAB,M,1035,1125,25,0
STAT 2559,A,Basics of Stat Modelling Hons.,LEC,TR,835,955,63,0
STAT 2559,A1,Basics of Stat Modelling Hons.,LAB,T,1035,1125,25,0
STAT 2559,A2,Basics of Stat Modelling Hons.,LAB,T,1135,1225,25,0
STAT 2605,B,Probability Models,LEC,MW,1435,1555,35,0
STAT 2605,B1,Probability Models,TUT,M,1635,1725,48,0
STAT 2607,A,Business Statistics II,LEC,TR,1305,1425,134,0
STAT 2607,A1,Business Statistics II,LAB,W,1435,1525,25,0
STAT 2607,A2,Business Statistics II,LAB,W,1635,1725,25,0
STAT 2607,A3,Business Statistics II,LAB,W,935,1025,25,0
STAT 2607,A4,Business Statistics II,LAB,W,835,925,25,0
STAT 2607,A5,Business Statistics II,LAB,M,1635,1725,25,0
STAT 2607,B,Business Statistics II,LEC,MW,1135,1255,120,0
STAT 2607,B1,Business Statistics II,LAB,W,1535,1625,25,0
STAT 2607,B2,Business Statistics II,LAB,F,835,925,25,0
STAT 2607,B3,Business Statistics II,LAB,R,1035,1125,25,0
STAT 2607,B4,Business Statistics II,LAB,M,1435,1525,25,0
STAT 2607,B5,Business Statistics II,LAB,M,835,925,25,0
STAT 2607,C,Business Statistics II,LEC,MW,1305,1425,120,0
STAT 2607,C1,Business Statistics II,LAB,W,1035,1125,25,0
STAT 2607,C2,Business Statistics II,LAB,T,1635,1725,25,0
STAT 2607,C3,Business Statistics II,LAB,M,1035,1125,25,0
STAT 2607,C4,Business Statistics II,LAB,M,1535,1625,25,0
STAT 2607,C5,Business Statistics II,LAB,M,935,1025,25,0
STAT 3502,A,Probability and Statistics,LEC,MW,1135,1255,204,0
STAT 3502,A1,Probability and Statistics,TUT,M,1335,1425,54,0
STAT 3502,A2,Probability and Statistics,TUT,M,1335,1425,58,0
STAT 3502,A3,Probability and Statistics,TUT,M,1335,1425,58,0
STAT 3502,A4,Probability and Statistics,TUT,M,1335,1425,96,0
STAT 3502,B,Probability and Statistics,LEC,WF,1005,1125,236,0
STAT 3502,B1,Probability and Statistics,TUT,F,1335,1425,48,0
STAT 3502,B2,Probability and Statistics,TUT,F,1335,1425,48,0
STAT 3502,B3,Probability and Statistics,TUT,F,1335,1425,48,0
STAT 3502,B4,Probability and Statistics,TUT,F,1335,1425,54,0
STAT 3504,A,ANOVA and Experimental Design,LEC,WF,1005,1125,42,0
STAT 3504,A1,ANOVA and Experimental Design,LAB,F,1435,1525,25,0
STAT 3504,A2,ANOVA and Experimental Design,LAB,F,1335,1425,25,0
STAT 3506,A,Stochastic Processes & Applica,LEC,WF,835,955,35,0
STAT 3506,A1,Stochastic Processes & Applica,TUT,F,1035,1125,27,0
STAT 3507,A,Sampling Methodology,LEC,MW,1805,1925,78,0
STAT 3507,A1,Sampling Methodology,LAB,M,1935,2025,25,0
STAT 3507,A2,Sampling Methodology,LAB,W,1935,2025,25,0
STAT 3509,A,Mathematical Statistics,LEC,MW,1135,1255,42,0
STAT 3509,A1,Mathematical Statistics,TUT,W,1335,1425,19,0
STAT 3559,A,Mathematical Statistics,LEC,TR,1435,1555,47,0
STAT 3559,A1,Mathematical Statistics,TUT,T,1635,1725,21,0
STAT 4506,A,Non-Parametric Methods,LEC,WF,1135,1255,58,0
STAT 4508,A,Stochastic Models,LEC,TR,1435,1555,35,0
STAT 4555,A,Monte Carlo Simulation(Honour),LEC,TR,1135,1255,29,0
STAT 4604,A,Statistical Computing,LEC,TR,1305,1425,27,0
STAT 4604,A1,Statistical Computing,LAB,M,1335,1425,25,0
SXST 3103,A,Sexuality and Disability,LEC,M,1435,1725,31,0
SXST 4101,A,Interdiscip Studies Sexuality,SEM,T,1435,1725,23,0
SYSC 2003,A,Introductory Real-Time System,LEC,WF,835,955,151,0
SYSC 2003,A1,Introductory Real-Time System,LAB,M,935,1125,50,0
SYSC 2003,A2,Introductory Real-Time System,LAB,T,1435,1625,50,0
SYSC 2003,A3,Introductory Real-Time System,LAB,T,935,1125,50,0
SYSC 2004,B,Object-Oriented Sofware Dvlpmt,LEC,WF,1305,1425,236,0
SYSC 2004,C,Object-Oriented Sofware Dvlpmt,LEC,WF,1305,1425,236,0
SYSC 2004,L1,Object-Oriented Sofware Dvlpmt,LAB,T,1435,1625,50,0
SYSC 2004,L2,Object-Oriented Sofware Dvlpmt,LAB,R,1635,1825,50,0
SYSC 2004,L3,Object-Oriented Sofware Dvlpmt,LAB,F,1535,1725,50,0
SYSC 2004,L4,Object-Oriented Sofware Dvlpmt,LAB,R,1435,1625,50,0
SYSC 2004,PB2,Object-Oriented Sofware Dvlpmt,PAS,,,,,0
SYSC 2006,C,Foundations Imperative Program,LEC,MW,1605,1725,204,0
SYSC 2006,C1,Foundations Imperative Program,LAB,F,835,1025,50,0
SYSC 2006,C2,Foundations Imperative Program,LAB,F,1035,1225,50,0
SYSC 2006,C3,Foundations Imperative Program,LAB,R,1135,1325,50,0
SYSC 2006,C4,Foundations Imperative Program,LAB,W,935,1125,50,0
SYSC 2006,PA5,Foundations Imperative Program,PAS,,,,,0
SYSC 2006,PC2,Foundations Imperative Program,PAS,,,,,0
SYSC 2100,B,Algorithms and Data Structures,LEC,WF,1135,1255,96,0
SYSC 2100,B1,Algorithms and Data Structures,LAB,M,1235,1425,50,0
SYSC 3020,A,Intro to Software Engineering,LEC,M,1605,1855,40,0
SYSC 3020,L1O,Intro to Software Engineering,LAB,T,835,1125,50,0
SYSC 3101,A,Programming Languages,LEC,TR,1305,1425,36,0
SYSC 3101,A1O,Programming Languages,LAB,M,1435,1725,50,0
SYSC 3120,A,Software Requirement Engineeri,LEC,TR,1135,1255,40,0
SYSC 3120,A1,Software Requirement Engineeri,LAB,M,1005,1155,40,0
SYSC 3303,A,Real-Time Concurrent Systems,LEC,WF,1435,1555,94,0
SYSC 3303,A1,Real-Time Concurrent Systems,LAB,W,1605,1755,50,0
SYSC 3303,A2,Real-Time Concurrent Systems,LAB,F,935,1125,50,0
SYSC 3501,A,Communication Theory,LEC,TR,1435,1555,96,0
SYSC 3501,B,Communication Theory,LEC,WF,1135,1255,133,0
SYSC 3501,L1O,Communication Theory,LAB,R,835,1125,25,0
SYSC 3501,L2E,Communication Theory,LAB,W,1435,1725,25,0
SYSC 3501,L3O,Communication Theory,LAB,T,1135,1425,25,0
SYSC 3501,L4E,Communication Theory,LAB,F,1435,1725,25,0
SYSC 3501,L5O,Communication Theory,LAB,F,1435,1725,25,0
SYSC 3501,L6E,Communication Theory,LAB,M,835,1125,25,0
SYSC 3501,L7O,Communication Theory,LAB,W,1435,1725,25,0
SYSC 3501,L8E,Communication Theory,LAB,R,835,1125,25,0
SYSC 3503,A,Communication Theory II,LEC,TR,1435,1555,52,0
SYSC 3503,A1O,Communication Theory II,LAB,R,835,1125,50,0
SYSC 3600,D,Systems and Simulation,LEC,TR,1005,1125,195,0
SYSC 3600,D1,Systems and Simulation,LAB,W,1435,1725,50,0
SYSC 3600,D2,Systems and Simulation,LAB,W,835,1125,50,0
SYSC 3600,D3,Systems and Simulation,LAB,R,1435,1725,50,0
SYSC 3600,D4,Systems and Simulation,LAB,W,1135,1425,50,0
SYSC 3600,D5,Systems and Simulation,LAB,F,1435,1725,50,0
SYSC 3600,D6,Systems and Simulation,LAB,F,835,1125,50,0
SYSC 3601,A,Microprocessor Systems,LEC,MW,835,955,66,0
SYSC 3601,A1O,Microprocessor Systems,LAB,F,1435,1725,28,0
